0,1079,1195,Open,fridge,
3,1197,1231,Take,bread_container,
3,1232,1292,Put,bread_container,
3,1292,1314,Put,bread_container,
0,1408,1445,Open,fridge,
4,1445,1489,Take,deli_meat_container,
4,1481,1510,Take,deli_meat_container,
4,1536,1552,Put,deli_meat_container,
0,1583,1609,Open,fridge,
1,1609,1670,Take,tomato_container,
1,1687,1731,Take,vegetable_container,
0,1753,1791,Open,fridge_drawer,
6,1838,1985,Take,cheese,
0,2004,2043,Close,fridge,
0,2044,2151,Close,fridge,
2,2170,2192,Put,lettuce_container,
0,2214,2248,Move Around,bowl,
0,2257,2275,Put,bowl,
0,2275,2299,Move Around,plate,
0,2306,2335,Put,plate,
1,2360,2455,Open,tomato_container,
1,2456,2523,Take,tomato,
1,2531,2555,Put,tomato,
1,2576,3196,Cut,tomato,
1,3220,3479,Cut,tomato,
1,3479,3811,Cut,tomato,
1,3856,3955,Transfer,tomato,plate,tomato_container,
1,3970,3986,Put,eating_utensil,
1,3986,4057,Close,tomato_container,
0,4058,4073,Move Around,bag,
0,4073,4097,Put,bag,
2,4098,4195,Open,lettuce_container,
2,4197,4439,Transfer,lettuce,lettuce_container,plate,
2,4439,4465,Transfer,lettuce,lettuce_container,plate,
2,4472,4537,Take,lettuce,
2,4537,4553,Put,lettuce,
2,4565,4660,Transfer,lettuce,lettuce_container,plate,
2,4660,4674,Transfer,lettuce,lettuce_container,plate,
2,4674,4777,Transfer,lettuce,lettuce_container,plate,
2,4777,4793,Put,lettuce,
2,4793,4881,Transfer,lettuce,lettuce_container,plate,
2,4902,4917,Divide/Pull Apart,lettuce,
2,4917,4952,Divide/Pull Apart,lettuce,
2,4965,5000,Divide/Pull Apart,lettuce,
2,5000,5057,Divide/Pull Apart,lettuce,
2,5057,5091,Divide/Pull Apart,lettuce,
2,5096,5128,Divide/Pull Apart,lettuce,
2,5166,5181,Divide/Pull Apart,lettuce,
2,5195,5215,Divide/Pull Apart,lettuce,
2,5247,5271,Divide/Pull Apart,lettuce,
2,5276,5297,Divide/Pull Apart,lettuce,
2,5297,5312,Divide/Pull Apart,lettuce,
2,5312,5327,Divide/Pull Apart,lettuce,
3,5341,5529,Open,bread_container,
3,5529,5593,Take,bread,
3,5648,5667,Put,bread,
3,5668,5685,Put,bread,
3,5686,5701,Put,bread,
0,5720,5739,Take,eating_utensil,
0,5743,5773,Transfer,cheese,deli_meat_container,unknown,
4,5782,6390,Open,deli_meat_container,
4,6392,6483,Take,deli_meat,
4,6500,6536,Put,deli_meat,
4,6779,6879,Put,deli_meat,
5,6912,6933,Transfer,lettuce,plate,sandwich,
5,6968,6992,Put,tomato,
5,6992,7009,Put,lettuce,
5,7014,7029,Put,tomato,
5,7052,7091,Transfer,tomato,plate,sandwich,
5,7112,7125,Put,lettuce,
5,7156,7179,Put,tomato,
5,7182,7219,Move Around,tomato,
5,7247,7265,Put,tomato,
5,7268,7294,Put,tomato,
5,7295,7316,Put,lettuce,
5,7316,7339,Put,lettuce,
5,7340,7360,Transfer,lettuce,plate,sandwich,
5,7361,7376,Put,lettuce,
5,7382,7395,Put,lettuce,
5,7480,7505,Put,lettuce,
5,7506,7544,Put,lettuce,
5,7547,7568,Move Around,lettuce,
5,7588,7611,Put,tomato,
5,7596,7619,Put,lettuce,
5,7643,7658,Put,sandwich,
5,7664,7691,Put,lettuce,
5,7691,7711,Put,lettuce,
5,7714,7735,Put,lettuce,
4,7773,7894,Close,deli_meat_container,
6,7896,7926,Take,cheese,
6,7964,8227,Open,cheese,
6,8229,8254,Put,cheese,
6,8255,8309,Put,cheese,
6,8336,8354,Put,cheese_container,
5,8454,8687,Close,lettuce_container,
3,8705,8735,Take,bread_container,
4,9166,9200,Put,deli_meat_container,
0,9214,9264,Open,fridge,
0,9264,9309,Put,bread_container,
0,9360,9401,Put,lettuce_container,
0,9430,9448,Take,paper_towel,
0,9504,9537,Close,fridge,
0,9541,9573,Close,fridge_drawer,
7,9577,9611,Take,condiment_container,
0,9603,9625,Open,fridge,
7,9625,9648,Take,condiment_container,
7,9786,9823,Open,condiment_container,
7,9844,9889,Open,condiment_container,
7,9889,9925,Open,condiment_container,
7,9934,10253,Squeeze,condiment,sandwich,
7,10275,10299,Put,condiment_container,
7,10331,10636,Squeeze,condiment,sandwich,
8,10669,10698,Take,bread,
8,10679,10709,Take,bread,
8,10722,10764,Close,sandwich,
8,10764,10806,Compress,sandwich,
0,10944,10992,Open,fridge,
8,10993,11040,Put,condiment_container,
8,11042,11061,Put,condiment_container,
8,11063,11117,Put,condiment_container,
0,11117,11161,Close,fridge,
0,11164,11187,Take,unknown,
0,11194,11207,Put,eating_utensil,
0,11265,11303,Put,trash,trash,
